text,metadata
"110
SEJARAH UNTUK SMA/MA KELAS XIIA� Masa Transisi Menuju Orde Baru tahun 
1966—1967
Masih ingatkah kalian bagaimana Presiden Sukarno 
memimpin Indonesia? Setelah lebih dari 20 tahun 
dinamika kepemimpinannya mewarnai catatan sejarah 
Indonesia, Sukarno kemudian menyerahkan tampuk 
amanat kepala negara kepada Soeharto. Bagaimanakah 
situasi dan kondisi Indonesia ketika alih kekuasaan itu 
terjadi?
Peristiwa G30S/PKI menjadi awal jatuhnya 
kekuasaan Sukarno dan hilangnya kekuatan politik PKI 
dari percaturan perpolitikan di Indonesia. Pada masa itu, 
kondisi politik nasional Indonesia menjadi kacau dan tidak 
menentu. Kondisi perekonomian negara juga semakin 
memburuk dengan hiperinflasi hampir mencapai 600% sehingga memaksa pemerintah melakukan devaluasi 
Gambar 3.2  
Presiden 
Indonesia Sukarno 
(kiri) sedang 
berbincang 
dengan Letjen 
Soeharto setelah 
sesi pembubaran 
komando 
Malaysia, 24 Agustus 1966, di 
Jakarta.
Sumber:AFP Photo/Panasia 
(1966)","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 137, 'id': 'Sejarah_137'}"
"111 BAB 3: INDONESIA MASA ORDE BARU (1966—1998)nilai uang dari 1000 rupiah menjadi 1 rupiah (Booth, 1981). Hal tersebut 
mendorong berbagai elemrn masyarakat tergabung dalam Kesatuan Aksi 
Mahasiswa Indonesia (KAMI), Kesatuan Aksi Pelajar Indonesia (KAPI), 
Kesatuan Aksi Pemuda Pelajar Indonesia (KAPPI), Kesatuan Aksi Sarjana 
Indonesia (KASI), Kesatuan Aksi Buruh Indonesia (KABI), Kesatuan Aksi 
Wanita Indonesia (KAWI), dan Kesatuan Aksi Guru Indonesia (KAGI) 
untuk melakukan aksi bersama menuntut penyelesaian terhadap segala 
permasalahan tersebut. Mereka tergabung dalam satu kesatuan yang dinamai Front Pancasila. Berikut ini serangkaian peristiwa yang mewarnai 
masa peralihan jabatan presiden dan awal kekuasaan Orde Baru. 
1� Aksi Tiga Tuntutan Rakyat (Tritura)
Berangkat dari panasnya situasi politik dan memburuknya kondisi 
ekonomi Indonesia memasuki tahun 1966, Front Pancasila dan sejumlah 
kelompok masyarakat lain mencetuskan Tritura (Tiga Tuntutan Rakyat) 
pada 10 Januari 1966. Isi Tritura tersebut adalah (1) Bubarkan PKI, (2) 
Pembersihan kabinet dari unsur-unsur G30S/PKI, serta (3) penurunan 
harga dan perbaikan ekonomi. 
Dalam menyuarakan tuntunannya, kelompok pengusung Tritura tidak 
jarang harus berhadapan dengan  militer. Pada suatu demonstrasi, bentrok antara demonstran dan pasukan Cakrabirawa mengakibatkan seorang mahasiswa yang bernama Arif Rachman Hakim gugur. Atas kejadian 
tersebut, Presiden Sukarno akhirnya membubarkan KAMI. Tindakan tersebut menyulut penolakan dari berbagai kalangan mahasiswa dan 
pelajar. Aksi demonstrasi berubah menjadi aksi anarkis dengan menyerbu 
kantor Departemen Luar Negeri, Kantor Berita Cina, pembakaran Kantor 
PKI, dan lain-lain. Pada masa itu banyak pelajar, mahasiswa dan massa 
organisasi turun ke jalan untuk melancarkan aksi protes kepada pemerintah 
(Kemendikbud: 2011). Lalu bagaimana sikap pemerintah menghadapi 
situasi yang kian memanas dan tidak menentu di masyarakat? Kalian 
dapat menggali lebih banyak informasinya melalui surat kabar ataupun 
berita di internet.","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 138, 'id': 'Sejarah_138'}"
"112
SEJARAH UNTUK SMA/MA KELAS XII2� Surat Perintah Sebelas Maret (Supersemar)
Apakah yang ada di pikiran kalian ketika mendengar kata Supersemar? 
Bagaimana warisan ingatan peristiwa Supersemar yang kalian ketahui dari 
orangtua atau guru kalian di sekolah? 
Supersemar adalah salah satu tonggak sejarah penting Indonesia yang 
menandai peralihan masa Demokrasi Terpimpin ke Orde Baru. Namun, 
keberadaan Supersemar sampai saat ini masih dianggap kontroversi karena 
naskah aslinya tidak pernah ditemukan. Surat tersebut dianggap sebagai alat kudeta dan terdapat perbedaan interpretasi dalam penafsirannya. 
Lalu, bagaimana latar belakang dibuatnya surat perintah tersebut? Lewat 
sepucuk surat, bagaimana kemudian tampuk kekuasaan negara bisa 
beralih kepemimpinan? Untuk mengetahui kronologi peristiwanya, mari 
simak paparan berikut.
Pada 11 Maret 1966 sedianya Presiden Sukarno akan mengadakan 
sidang kabinet untuk mengatasi situasi politik yang kian memanas. Namun, sidang tersebut diboikot oleh para demonstran dan tersebar 
rumor bahwa ada pasukan tanpa tanda pengenal berada di sekitar tempat 
sidang kabinet berlangsung. Hal tersebut menjadi alasan Presiden Sukarno 
kembali ke Istana Bogor. Presiden yang didampingi oleh Dr. Subandrio, Dr. J. Leimena, dan Dr. Chaerul kemudian mengadakan pembicaraan 
dengan tiga perwira tinggi, yaitu Mayjen Basuki Rahmat, Brigjen M. Jusuf, 
dan Brigjen Amir Machmud yang diutus oleh Letjen Soeharto. Sukarno 
kemudian memerintahkan ketiga perwira itu bersama Brigjen Sabur, Komandan Resimen Cakrabirawa, membuat konsep surat kepada Letjen 
Soeharto sebagai pelaksana pemerintahan untuk memulihkan keadaan 
dan kewibawaan pemerintah. Surat yang kemudian dikenal sebagai Supersemar (Surat Perintah Sebelas Maret) ini menjadi dasar bagi Soeharto 
untuk melakukan tindakan pembubaran dan pelarangan PKI beserta 
organisasi yang berafiliasi atau berideologi komunis di seluruh Indonesia. 
Selain itu juga, ia melakukan penahanan menteri dan anggota kabinet yang 
terlibat dalam peristiwa G30S/PKI.","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 139, 'id': 'Sejarah_139'}"
"113 BAB 3: INDONESIA MASA ORDE BARU (1966—1998)3� Dualisme Kepemimpinan Nasional
Memasuki catur wulan pertama tahun 1966, situasi politik pemerintahan 
Indonesia mengalami dualisme kepemimpinan. Pamor Presiden Sukarno 
yang enggan untuk memenuhi tuntutan rakyat semakin menurun, 
sementara Letjen Soeharto yang diamanahi sebagai pelaksana pemerintahan 
kian mendapat simpati dan dukungan dari banyak pihak. Keberadaan Ketetapan MPRS No.IX.MPRS/1966 tanggal 21 Juni 1966 tentang Pengesahan 
dan Pengukuhan Supersemar ikut melanggengkan dualisme ini. Berbekal 
ketetapan MPR itu pula, Presiden Sukarno kemudian memerintahkan 
kepada Letjen Soeharto untuk segera membentuk Kabinet Ampera. Presiden 
Sukarno menilai Kabinet Dwikora tidak mampu memenuhi Tiga Tuntutan 
Rakyat. Melalui TAP MPRS No. XIII tahun 1966, Kabinet Ampera dipimpin 
oleh Presiden Sukarno bersama dengan Letnan Jenderal Soeharto. . 
Hampir satu tahun dualisme kepemimpinan politik terjadi di dalam 
kabinet dan parlemen Indonesia. Lewat perundingan yang alot akhirnya pada 22 Februari 1967, Sukarno mengumumkan pengunduran dirinya 
sebagai presiden. Ketua MPRS, Jenderal Abdul Haris Nasution, kemudian 
melantik Soeharto menjadi Pejabat Presiden Republik Indonesia. Setahun 
kemudian, melalui Tap MPRS No. XLIV/MPRS/1968, Soeharto resmi dilantik 
menjadi presiden pada 27 Maret 1968 dalam Sidang Umum V MPRS.
Gambar 3.3  
Soeharto 
dilantik oleh 
MPRS sebagai 
Presiden Republik 
Indonesia untuk 
masa jabatan 
1968—1973.
Sumber:Pat Hendratno/
Kompas (1968)","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 140, 'id': 'Sejarah_140'}"
"114
SEJARAH UNTUK SMA/MA KELAS XIIMasa Akhir Penuh Gejolak dalam Catatan Sejarah
Periode transisi masa pemerintahan Sukarno ke masa Soeharto diwarnai 
gejolak politik dan sosial di dalam masyarakat. Gejolak ini terabadikan 
dalam sumber-sumber sejarah yang ditulis berdasarkan kesaksian berbagai 
pihak yang pernah terlibat dan merasakan masa peralihan tersebut. 
Salah satunya adalah buku Pengumpulan Sumber Sejarah Lisan: Gerakan 
Mahasiswa 1966 dan 1998 yang diterbitkan oleh Kementerian Pariwisata dan Ekonomi Kreatif (2011). Buku tersebut merupakan sumber sejarah 
penting bagi generasi muda yang ingin mengkaji masa peralihan kekuasaan 
ini. Selain itu ada pula beberapa jurnal dan biografi tokoh-tokoh nasional yang menceritakan masa-masa penuh gejolak tersebut. AKTIVITAS
Gambar 3.4  
Para pengunjuk rasa merayakan kegembiraan atas kelahiran Supersemar yang 
menandai peralihan kekuasaan dengan beramai-ramai menaiki truk militer.
Sumber:Algemeen Nederlands Persbureau/Het Geheugen (1966)
Kalian dapat mengunduh buku Pengumpulan Sejarah Lisan: 
Gerakan Mahasiswa 1966 dan 1998 melalui laman berikut 
https://repositori.kemdikbud.go.id/12775/1/Pengumpulan%20sumber%20sejarah%20lisan%20gerakan%20mahasiswa1966%20dan%201998.pdf atau kalian bisa pindai kode QR di samping.","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 141, 'id': 'Sejarah_141'}"
"115 BAB 3: INDONESIA MASA ORDE BARU (1966—1998)Berikut sumber yang dapat kalian akses untuk menggali 
informasi lebih lanjut:
• Erlina, T. (2020). Peranan Kesatuan Aksi Mahasiswa 
Indonesia Dan Kesatuan Aksi Pelajar Indonesia Dalam 
Proses Peralihan Kepemimpinan Nasional Tahun 1965-
1968. Jurnal Wahana Pendidikan, 7(1), 95-102. (https://jurnal.
unigal.ac.id/index.php/jwp/article/view/3253)   
• Widyarsono, Toto and Santoso, Agus and Purwoko, 
Dwi (2011) Pengumpulan sumber sejarah lisan: gerakan 
mahasiswa 1966 dan 1998. Direktorat Jenderal Sejarah 
Dan Purbakala, Jakarta. Diakses pada http://repositori.kemdikbud.go.id/12775/  
Tugas
1. Berdasarkan materi tersebut, buatlah peta konsep 
dan urutan peristiwa seputar masa transisi Presiden 
Sukarno kepada Presiden Soeharto tahun 1966—1967!
2. Gambarkan peta konsep dengan menambahkan 
kumpulan foto-foto terkait dengan peristiwa seputar masa transisi yang dapat kalian cari dalam laman 
daring. 
Petunjuk Kerja
1. Kerjakan tugas secara berkelompok
2. Diskusikan kronologi peristiwa peralihan kepemim-
pinan di kelas.
3. Kalian dapat menggunakan sumber lain untuk 
mengerjakan tugas ini.","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 142, 'id': 'Sejarah_142'}"
"116
SEJARAH UNTUK SMA/MA KELAS XIIB� Penguatan Negara dan Kelemahan Kebijakan Orde 
Baru bagi Pembangunan Masyarakat
Pemerintah menargetkan Indonesia dapat menjadi 
lumbung pangan dunia pada tahun 2045. Isu terkait 
upaya ketahanan pangan dunia juga menjadi 
pembahasan penting dalam agenda G20 yang 
diadakan di Bali, Indonesia, pada 2022. Menurut 
kalian apakah hal tersebut akan terwujud? 
Sebagai salah satu negara agraris, tahukah kalian 
bahwa Indonesia pernah memperoleh predikat sebagai negara penghasil swasembada beras? 
Predikat tersebut diperoleh dari Food and 
Agriculture Organization (FAO) ketika masa pemerintahan Soeharto tahun 1984. Beberapa 
warisan keberhasilan yang dicapai Orde Baru 97
SOEHARTO:1966-1997
Atas: Berkat keberhasilan dalam 
swasembada pangan, Presiden Soeharto diundang oleh  Direktur Jendral FAO, Edward Saouma dalam forum dunia pada 14 November 1985, di Roma, Italia. (Sumber: Museum Purna Bhakti Pertiwi) Bawah: Presiden Soeharto menerima Direktur Jendral FAO Edward Saouma saat menerima medali emas FAO, pada 21 Juli 1986 di Binagraha, Jakarta.
 (Sumber: Back Tohir/Setneg)
Presiden Republik Indonesia FINAL ARTWORK_EditSBY.indd   97 10/20/14   0:41Gambar 3.5  
Presiden Soeharto 
sedang memegang 
medali yang diberikan 
oleh Direktur 
Jenderal FAO, Edward 
Saouma atas prestasi 
Swasembada Pangan 
tahun 1984 di Binagraha, 
Jakarta, 21 Juli 1986.
Sumber:Dokumentasi Sekretariat 
Negara (1986)","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 143, 'id': 'Sejarah_143'}"
"117 BAB 3: INDONESIA MASA ORDE BARU (1966—1998)masih bisa dirasakan manfaatnya hingga kini. Terlepas dari hal tersebut, 
tidak sedikit pula kontroversi dan resistensi sepanjang 32 tahun masa 
pemerintahan Soeharto. Dapatkah kalian menyebutkan keberhasilan dan 
peristiwa kontroversi pada masa Orde Baru? Kalian dapat mencari lebih lanjut untuk menjawab pertanyaan tersebut melalui berbagai sumber 
sejarah.
Di awal periode pemerintahannya, Presiden Soeharto merancang 
beberapa konsep dan program pembangunan nasional yang berfokus kepada kesejahteraan masyarakat di sektor politik, ekonomi, sosial, dan budaya. Kebijakan pemerintahan Soeharto memiliki banyak perbedaan 
dengan yang diterapkan oleh Presiden Sukarno sebelumnya. Apabila sebelumnya, Sukarno menerapkan semboyan “Politik sebagai Panglima”, 
masa Orde Baru menekankan pada semboyan “Ekonomi sebagai Panglima”. Akan tetapi, penting juga untuk dicermati, kebijakan politik Soeharto ikut 
menentukan alur kebijakan ekonomi pembangunan Orde Baru. Berikut ini adalah beberapa kebijakan Presiden Soeharto yang di satu sisi mendorong 
pembangunan masyarakat di Indonesia, tetapi di sisi lain malah menjadi 
penghambat.
1� Memindahkan Poros Politik hingga Memberlakukan Politik 
Tiga Warna�
Orde Baru mengembalikan politik luar negeri Indonesia menjadi politik 
bebas aktif. Perubahan kebijakan ini menjadi target awal Soeharto dalam 
pemulihan krisis politik luar negeri serta meningkatkan kerja sama dengan negara lain. Pada masa akhir pemerintahan Sukarno, politik luar negeri 
cenderung membentuk poros Pyongyang-Beijing-Jakarta. Politik konfrontasi 
antara Indonesia dan Malaysia yang sebelumnya sempat memanas 
akhirnya dinormalisasi. Tindakan permusuhan antara kedua belah pihak 
pun dihentikan. Kebijakan konfrontasi Sukarno dengan mengeluarkan diri dari keanggotaan PBB kala itu membuat Indonesia semakin dikucilkan 
dalam pergaulan internasional. Namun, di bawah pemerintahan Orde Baru, 
Indonesia masuk kembali menjadi anggota PBB pada 28 September 1966.","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 144, 'id': 'Sejarah_144'}"
"118
SEJARAH UNTUK SMA/MA KELAS XIIUntuk memperkuat posisi Indonesia di 
kawasan regional, Indonesia bersama empat 
negara di Asia Tenggara menggagas berdirinya 
ASEAN (Association of Southeast Asian Nation) 
pada 8 Agustus 1967. Pertemuan kelima negara 
tersebut diwakili oleh Adam Malik (Menteri 
Luar Negeri Indonesia), Tun Abdul Razak (Wakil Perdana Menteri Malaysia), Narciso Ramos (Menteri Luar Negeri Filipina), S. Rajaratnam 
(Menteri Luar Negeri Singapura), dan Thanat Khoman (Menteri Luar Negeri Thailand) yang 
menghasilkan Deklarasi Bangkok sebagai tonggak 
berdirinya ASEAN.
Untuk menciptakan kestabilan politik di 
dalam negeri, pemerintah Orde Baru melakukan perluasan  Dwifungsi Angkatan Bersenjata Repubik 
Indonesia (ABRI). Kebijakan ini membuat ABRI 
memiliki dua fungsi yaitu menjaga pertahanan dan 
keamanan negara sekaligus memegang kekuasaan 
dan mengatur negara. Kekuatan ABRI kemudian merambah ke berbagai sektor kehidupan politik, 
ekonomi, dan sosial di masyarakat. Dengan 
memanfaatkan hal tersebut, legitimasi kekuasaan 
Orde Baru menjadi semakin kuat. Namun, 
kebijakan ini juga berdampak negatif  di antaranya 
kecenderungan penerapan pendekatan atau 
cara-cara militer dalam menyelesaikan masalah pembangunan atau urusan negara. 
Pemerintah Orde Baru juga mengadakan 
pemilu setiap lima tahun sekali untuk menata 
kehidupan politik dan ekonomi. Terhitung 6 kali 
pemilu berlangsung pada masa Orde Baru yaitu Gambar 3.6
Lambang ASEAN 
bergambar sepuluh padi terhimpun yang 
melambangkan sepuluh 
anggota  ASEAN.
Sumber:ASEAN/Wikimedia 
Commons (2021)","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 145, 'id': 'Sejarah_145'}"
"119 BAB 3: INDONESIA MASA ORDE BARU (1966—1998)pada tahun 1971, 1977, 1982, 1987, 1992, dan 
1997. Setelah Soeharto menjadi Pejabat Presiden, 
berdasarkan ketetapan MPRS No. XI tahun 1966 
seharusnya Pemilu diselenggarakan selambat-
lambatnya 6 Juli 1968. Namun, hal tersebut urung 
dilaksanakan dan pemilu dijadwal ulang paling 
lambat 5 Juli 1971. Beberapa pihak menengarai 
penundaan pemilu tersebut merupakan upaya politik pemilu pertama Orde Baru untuk 
mempersiapkan jalan agar bisa melihat peta 
politik dan melanggengkan kekuasaannya.
Pada pemilu pertama tahun 1971, partai 
yang berpartisipasi berjumlah sepuluh peserta. Akan tetapi, pada tahun 1977 partai politik yang 
berpartisipasi sebagai peserta pemilu hanya 
tiga parpol. Sepuluh partai peserta pemilu 1971 
dilebur melalui fusi menjadi tiga partai saja pada 
1973. Partai NU, PSII, Partai Muslimin, dan Perti 
bergabung dalam satu bendera Partai Persatuan 
Pembangunan (PPP). Sementara Partai Katolik, 
92
SOEHARTO:1966-1997
Atas (kiri dan kanan): Suasana Pemilu 1971 dan penghitungan suara 
hasil Pemilu 1971 untuk TPS luar negeri di Kemenlu tanggal 3 Juli 1971 (Sumber: ANTARA/IPPHOS).
pengalaman sejarah memperlihatkan bahwa sistem politik 
yang berpartai banyak ini bukan saja bisa menghambat proses pembangunan tetapi juga menyebabkan bangsa mudah tergelincir pada situasi yang bersifat disintegratif. 
Dengan argumen bahwa setiap partai pada dasarnya 
bertolak dari kesadaran penggabungan unsur spiritual dan material maka demi terjaminnya kesatuan nasional dan stabilitas politik semacam reformasi dalam kehidupan kepartaian harus dijalankan. Partai-partai yang lebih menekankan kehidupan spiritual daripada material (spiritual-material) harus digabung menjadi satu kesatuan. Maka pada tanggal 5 Januari 1973 partai-partai politik Islam, seperti NU, Parmusi, PSII, dan Perti digabungkan dalam Partai Persatuan Pembangunan (PPP), sedangkan partai-partai yang lebih mempunyai kecenderungan pada “material-spiritual” seperti Partai Katolik, Parkindo, PNI, dan IPKI sejak tanggal 10 Januari 1973 resmi tergabung dalam Partai Demokrasi Indonesia (PDI). Soeharto, dalam otobiografinya, mengatakan bahwa dalam usaha mencari keseimbangan dan keharmonisan antara kehidupan material dan spiritual kita akhirnya menemukan jalan keluar. Di samping kedua kelompok tersebut ada pula kelompok tengah, yaitu Golongan Karya (Golkar), yang semula bernama Sekber Golkar (Sekretariat Bersama Golongan Karya). Pengelompokan tersebut secara formal berlaku pula pada fraksi di lingkungan DPR dan MPR. Sebagai Pemilu yang pertama pada masa Orde Baru, kampanye masih harus mencari bentuknya. 
Dengan terlaksananya Pemilu maka MPR dan DPR telah 
bisa kembali berfungsi. Setelah pelantikan anggota DPR/MPR hasil Pemilu maka pada bulan Maret 1973 MPR pun mengadakan Sidang Umum. Pada kesempatan ini MPR mensyahkan rancangan GBHN dan memilih Soeharto sebagai Presiden dan Sri Sultan Hamengkubuwono IX sebagai Wakil Presiden. Sejalan dengan keharusan UUD 1945 maka ketika itu pula Dewan Pertimbangan Agung (DPA), yang dikatakan UUD berfungsi sebagai pemberi nasihat (diminta atau tidak diminta ) kepada Presiden, dan Badan Pemeriksa Keuangan (BPK) mulai pula difungsikan. 
MELAKSANAKAN DEMOKRASI MELALUI PEMILU
Hasil Pemilu tahun 1971 memperlihatkan bahwa 
masyarakat masih terpaku pada tradisi 1950-an ketika berbagai aliran dan ideologi menampilkan diri sebagai partai politik. Rupanya masa serba revolusioner Demokrasi Terpimpin tidak begitu banyak pengaruhnya terhadap kecenderungan ideologis masyarakat-bangsa. Meskipun demikian Soeharto sadar bahwa hal ini tidak bisa diteruskan. Ia mengambil keputusan “zaman serba revolusioner” tidak bisa dilanjutkan dengan suasana serba ideologi zaman demokrasi parlementer. Indonesia sudah waktunya memasuki “zaman pembangunan”. Bukankah 
Presiden Republik Indonesia FINAL ARTWORK_EditSBY.indd   92 10/20/14   0:40Gambar 3.8 Suasana pemilihan umum tahun 1971 yang dilakukan oleh TPS luar negeri oleh","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 146, 'id': 'Sejarah_146'}"
"Presiden Republik Indonesia FINAL ARTWORK_EditSBY.indd   92 10/20/14   0:40Gambar 3.8 Suasana pemilihan umum tahun 1971 yang dilakukan oleh TPS luar negeri oleh 
Kemenlu pada 3 Juli 1971.
Sumber:IPPHOS/Antara (1971)Gambar 3.7Logo Pemilhan Umum 
1971, pemilu pertama 
di era Orde Baru.
Sumber:Public domain (1971)","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 146, 'id': 'Sejarah_146'}"
"120
SEJARAH UNTUK SMA/MA KELAS XIIKalian dapat menggali lebih banyak mengenai direktori penyeleng-
garaan pemilu di Indonesia sejak 1955-2014 lewat situs web Perpustakaan Nasional pada laman berikut: https://kepustakaan-presiden.perpusnas.go.id/election/directory/election/?box=list& atau kalian bisa pindai kode QR di samping.PNI, Partai Kristen Indonesia, MURBA, dan IPKI bergabung dalam Partai 
Demokrasi Indonesia (PDI). Fusi terakhir adalah Golongan Karya (Golkar). 
Yang menarik, dari penelitian sejarah yang dilakukan oleh David Reeve 
(Komunitas Bambu: 2013) tentang sejarah Golkar, pada awal pendiriannya 
ternyata organisasi ini digagas dari pemikiran kolektif Supomo, Sukarno, 
dan Ki Hadjar Dewantara tahun 1950-an. Namun, pada perkembangannya 
pemikiran dan ideologi Golongan Karya telah berbeda jauh dari ide awal pembentukan. Ketiga fraksi tersebut memiliki warna yang khas yaitu hijau, merah,dan kuning. Selama pemilu masa Orde Baru, Golkar selalu tercatat 
sebagai pemenang pemilu. Politik tiga warna partai yang mulai berlaku 
sejak 1977 hingga 1998 ini membuat kepemimpinan Soeharto langgeng 
hingga 32 tahun.
Dwifungsi ABRI  dan Barisan Jenderal Orba
Tahukah kalian bahwa konsep Dwifungsi ABRI sudah ada sejak masa 
Demokrasi Terpimpin Sukarno? Tokoh penggagasnya adalah Jenderal 
Abdul Haris Nasution. Awalnya, Dwifungsi ABRI ini untuk menguatkan negara. Dengan berpartisipasi dalam pemerintahan, militer dapat berperan 
dalam ranah politik dan memanfaatkan kecakapan nonmiliternya untuk 
membantu pembangunan bangsa. Namun, pada perkembangannya di 
masa Orde Baru (Orba), peran sosial ABRI ini malah dilembagakan dan 
bersifat struktural. Anggota ABRI dapat duduk menjadi anggota eksekutif VIVA HISTORIA","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 147, 'id': 'Sejarah_147'}"
"121 BAB 3: INDONESIA MASA ORDE BARU (1966—1998)2�  Ekonomi sebagai Panglima Pembangunan
Soeharto berhasil memulihkan perekonomian Indonesia yang sempat 
terpuruk pada akhir masa pemerintahan Sukarno. Fokus pemulihan 
ekonomi dilakukan sekitar tahun 1966—1973. Beberapa upaya yang dilakukan di antaranya menjalin kerjasama dengan International Monetary 
Fund  (IMF) dan Bank Dunia, kembali menjadi anggota PBB, menghentikan 
konfrontasi dengan Malaysia, dan membuka investasi asing masuk ke 
Indonesia. 
Di saat yang bersamaan, pertumbuhan ekonomi Indonesia meningkat 
pesat karena efek dua kali fenomena Oil Boom yang terjadi sekitar tahun 
1970-an. Pertama, pada tahun 1973—1974 negara-negara Arab yang 
tergabung dalam Organization of Petroleum-Exporting Countries (OPEC) 
melakukan boikot kepada Amerika dengan memotong jumlah ekspornya baik di pusat maupun di daerah. Militer juga mendapat jatah khusus di 
lembaga legislatif tanpa melewati prosedur pemilu. Selain berkedudukan 
di lembaga negara, beberapa di antaranya juga memegang posisi penting 
pada sektor ekonomi dan sosial negara. David Jenkins dalam studinya 
menulis bahwa barisan jenderal Orba mendominasi kelompok elite negara. 
Sepak terjang dan kesetiaan mereka digunakan untuk menghadapi barisan 
jenderal “sakit hati” yang menentang kekuasaan Orde Baru. 
Pembahasan lengkap mengenai topik lebih lanjut dapat dibaca pada 
referensi berikut ini.
• Anwar, 2018, “Dwi Fungsi ABRI: Melacak Sejarah Keterlibatan ABRI dalam 
Kehidupan Sosial Politik dan Perekonomian Indonesia”. Adabiya, Vol. 20 No.1 
Februari 2018
• David Jenkins, 2010, Soeharto dan Barisan Jenderal Orba: Rezim Militer Indonesia 
1975-1983. Depok: Komunitas Bambu.
• Petrik Matanasi, 2000, “Abdul Haris Nasution: Sejarah Hidup Penggagas Dwifungsi 
Tentara”. Tirto.id 6 September 2000. dapat diakses pada: https://tirto.id/abdul-
haris-nasution-sejarah-hidup-penggagas-dwifungsi-tentara-cv3x","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 148, 'id': 'Sejarah_148'}"
"122
SEJARAH UNTUK SMA/MA KELAS XIIsecara drastis. Ini menyebabkan harga minyak naik secara signifikan. 
Boikot ini dilakukan sebagai akibat dukungan Amerika dan negara-negara 
Barat kepada Israel dalam perang Yom Kippur melawan Mesir. Kedua, pada 
tahun 1978—1979 terjadi peristiwa Revolusi Iran yang mengakibatkan 
terganggunya produksi minyak dunia sehingga harga minyak menjadi 
mahal. Sebagai negara penghasil minyak bumi, kedua masa Oil Boom  
tersebut membuat pendapatan pemerintah meningkat tajam. Hal ini membuat pemerintah Indonesia dapat mengurangi ketergantungan pada investasi asing dan membiayai dana pembangunan secara besar-besaran. 
Sayangnya, karakteristik pemerintahan Soeharto yang bersifat militeristik 
dan cenderung membagi porsi politik ekonomi kepada sekelompok kecil 
elite pendukung membuatnya lekat dengan praktek korupsi, kolusi, dan 
nepotisme (KKN). 
Gambar 3.9 Suasana kawasan Jl. Thamrin, Jakarta tahun 1970-an. Perekonomian 
Indonesia mulai meningkat setelah krisis politik dan ekonomi di dekade sebelumnya.
Sumber:Wilford Peloquin/Mazzini/Twitter (1970—80-an)","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 149, 'id': 'Sejarah_149'}"
"123 BAB 3: INDONESIA MASA ORDE BARU (1966—1998)Memasuki tahun 1980-an, pemerintah menggalakkan kegiatan ekspor 
dan menderegulasi sistem finansial. Salah satunya dengan mengizinkan 
pembukaan bank-bank swasta dan asing untuk membuka cabang di 
Indonesia. Namun, keterbukaan tersebut ternyata menimbulkan dampak 
berkepanjangan. Pemerintah kesulitan memonitor aliran uang dalam 
sistem perbankan Indonesia. Situasi ini menjadi faktor pemberat beban 
Indonesia pada masa krisis keuangan Asia tahun 1997/1998.
AKTIVITAS
1. Berdasarkan bacaan di atas, buatlah kelompok diskusi yang 
mem bahas dampak krisis ekonomi tahun 1998 di daerah 
masing-masing.
2. Dari data sejarah yang diperoleh, buat analisis peristiwa 
dalam bentuk tulisan, infografik, film pendek atau karya lain. 
3. Kumpulkan karya dan atau  dipresentasikan di depan kelas 
pada pertemuan berikutnya
Petunjuk Kerja
1. Diskusikan pertanyaan apa saja yang akan disampaikan 
kepada narasumber.
2. Lakukan wawancara kepada orang tua atau kerabat yang mengalami peristiwa krisis 1998 yang hasilnya disajikan 
dalam bentuk infografik, film pendek, atau karya lainnya. Karya ini dikumpulkan pada pertemuan berikutnya.
3. Silahkan mencari sumber atau referensi lain untuk menunjang data dalam tugas ini.","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 150, 'id': 'Sejarah_150'}"
